Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
CATO,CATO 5,CATO-0258,Forest,2018,2018-06-28,06:28:00,06:38:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,23,74.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0258,Forest,2018,2018-06-28,06:28:00,06:38:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,178850.0,91019,WEWA,True,True,23,74.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0242,Forest,2018,2018-06-28,05:55:00,06:05:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,23,76.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737,MODO,False,False,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0316,Forest,2018,2018-06-28,07:41:00,07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23,83.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
CATO,CATO 5,CATO-0275,Forest,2018,2018-06-28,07:06:00,07:16:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737,MODO,False,False,22,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0302,Forest,2018,2018-06-28,08:42:00,08:52:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,23,84.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 5,CATO-0333,Forest,2018,2018-06-28,08:11:00,08:21:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,22,84.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
CATO,CATO 7,CATO-0313,Forest,2018,2018-06-28,07:50:00,08:00:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,22,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
CATO,CATO 7,CATO-0331,Forest,2018,2018-06-28,07:34:00,07:44:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,21,89.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 7,CATO-0331,Forest,2018,2018-06-28,07:34:00,07:44:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,21,89.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 7,CATO-0331,Forest,2018,2018-06-28,07:34:00,07:44:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,21,89.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
CATO,CATO 7,CATO-0331,Forest,2018,2018-06-28,07:34:00,07:44:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,21,89.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
